PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,TEMP_RANGE,FIRE_START_DAY,SEASON_Fall,SEASON_Spring,SEASON_Summer,SEASON_Winter
0.0,22.77777777777778,17.22222222222222,2.9012896,5.555555555555557,True,0,0,1,0
0.0,17.77777777777778,12.22222222222222,3.4019744000000003,5.555555555555557,False,0,1,0,0
0.0,25.55555555555556,20.55555555555556,4.5016928,5.0,True,0,0,1,0
1.27,18.33333333333333,14.444444444444445,3.8981888,3.888888888888888,False,0,0,0,1
0.0,20.55555555555556,11.11111111111111,2.4989536,9.444444444444446,False,1,0,0,0
0.0,26.11111111111111,8.333333333333334,1.8015712,17.77777777777778,False,1,0,0,0
0.0,25.0,19.444444444444443,3.8981888,5.555555555555557,False,0,0,1,0
0.0,18.33333333333333,8.88888888888889,4.8995584,9.444444444444445,False,0,1,0,0
0.0,21.11111111111111,16.666666666666668,4.001008,4.444444444444443,True,0,0,1,0
0.0,33.888888888888886,18.33333333333333,2.1994368,15.555555555555554,False,1,0,0,0
19.05,16.666666666666668,11.666666666666666,5.1990752,5.000000000000002,False,0,0,0,1
0.0,23.33333333333333,15.0,3.4019744000000003,8.333333333333332,False,0,1,0,0
0.0,19.444444444444443,15.555555555555555,3.2991552,3.888888888888888,False,0,1,0,0
0.0,22.77777777777778,18.33333333333333,4.6000416,4.444444444444446,True,0,0,1,0
0.0,22.22222222222222,12.77777777777778,3.8981888,9.444444444444445,False,0,1,0,0
0.0,24.444444444444443,11.666666666666666,1.9982688,12.777777777777777,False,0,0,0,1
0.0,27.22222222222222,20.55555555555556,3.2008064,6.666666666666664,True,0,0,1,0
4.3180000000000005,14.444444444444445,8.88888888888889,4.0993568,5.555555555555555,False,0,0,0,1
0.0,21.666666666666668,14.444444444444445,3.2008064,7.222222222222223,False,0,1,0,0
0.0,22.22222222222222,13.88888888888889,4.0993568,8.333333333333332,False,0,0,1,0
0.0,18.33333333333333,11.666666666666666,5.301894399999999,6.666666666666666,False,0,0,1,0
0.0,21.11111111111111,10.0,1.89992,11.11111111111111,False,1,0,0,0
0.0,21.11111111111111,16.666666666666668,3.7014912,4.444444444444443,True,0,0,1,0
0.0,22.22222222222222,18.33333333333333,4.3988736,3.888888888888889,True,0,0,1,0
0.0,14.444444444444445,8.333333333333334,3.5003232,6.111111111111111,False,0,1,0,0
0.0,23.88888888888889,9.444444444444445,1.6987519999999998,14.444444444444445,True,0,0,0,1
0.0,23.88888888888889,17.22222222222222,3.5003232,6.666666666666668,False,0,0,1,0
0.0,23.88888888888889,15.0,2.9012896,8.88888888888889,True,0,1,0,0
0.0,26.666666666666668,13.88888888888889,2.9996384,12.77777777777778,False,0,1,0,0
0.0,23.33333333333333,14.444444444444445,3.2008064,8.888888888888888,False,1,0,0,0
0.0,15.555555555555555,7.222222222222222,3.4019744000000003,8.333333333333332,False,1,0,0,0
0.0,17.77777777777778,13.333333333333334,3.7014912,4.444444444444445,False,0,1,0,0
0.0,23.88888888888889,17.22222222222222,3.8981888,6.666666666666668,False,0,0,1,0
0.0,22.77777777777778,17.22222222222222,3.8981888,5.555555555555557,False,0,0,1,0
0.0,20.55555555555556,15.0,3.7014912,5.555555555555557,True,0,1,0,0
0.0,28.88888888888889,13.88888888888889,2.6017728,15.0,False,0,1,0,0
0.0,23.88888888888889,18.33333333333333,3.8981888,5.555555555555557,True,0,0,1,0
0.0,24.444444444444443,12.22222222222222,2.4006048,12.22222222222222,True,1,0,0,0
0.0,26.666666666666668,10.555555555555555,3.4019744000000003,16.111111111111114,False,0,0,0,1
0.0,29.444444444444443,16.666666666666668,2.7984704,12.777777777777777,False,1,0,0,0
0.0,25.0,9.444444444444445,2.6017728,15.555555555555555,False,1,0,0,0
28.701999999999995,14.444444444444445,8.333333333333334,3.4019744000000003,6.111111111111111,False,0,0,0,1
0.0,21.666666666666668,15.0,2.9996384,6.666666666666668,True,0,0,1,0
0.0,20.0,16.666666666666668,3.79984,3.333333333333332,False,0,0,1,0
0.0,19.444444444444443,11.666666666666666,3.2991552,7.777777777777777,False,0,1,0,0
0.0,28.88888888888889,21.11111111111111,2.6017728,7.777777777777779,False,1,0,0,0
0.0,22.22222222222222,16.666666666666668,2.9996384,5.555555555555554,True,0,0,1,0
0.0,20.0,9.444444444444445,3.4019744000000003,10.555555555555555,False,0,0,0,1
0.0,25.55555555555556,22.22222222222222,3.8981888,3.333333333333336,True,0,0,1,0
0.0,20.0,11.666666666666666,1.9982688,8.333333333333334,False,0,0,0,1
0.0,20.0,12.77777777777778,3.7014912,7.222222222222221,False,0,1,0,0
0.0,26.666666666666668,7.222222222222222,1.6004032,19.444444444444446,False,0,0,0,1
0.0,26.666666666666668,18.88888888888889,3.598672,7.777777777777779,True,0,0,1,0
0.0,16.666666666666668,11.11111111111111,2.4989536,5.555555555555557,False,0,0,0,1
0.0,22.77777777777778,8.333333333333334,2.2977856,14.444444444444445,False,0,0,0,1
0.0,22.77777777777778,17.77777777777778,4.9979072,5.0,False,1,0,0,0
0.0,22.77777777777778,15.555555555555555,2.9012896,7.222222222222223,False,1,0,0,0
0.0,17.22222222222222,13.333333333333334,3.2991552,3.888888888888888,False,1,0,0,0
0.0,25.55555555555556,18.88888888888889,2.9996384,6.666666666666668,False,0,0,1,0
0.0,20.55555555555556,16.11111111111111,4.0993568,4.444444444444446,True,0,1,0,0
0.0,17.22222222222222,12.77777777777778,2.7001216,4.444444444444443,False,0,1,0,0
0.0,30.0,16.11111111111111,2.101088,13.88888888888889,False,1,0,0,0
0.0,24.444444444444443,8.88888888888889,2.7984704,15.555555555555554,False,1,0,0,0
0.0,27.22222222222222,10.555555555555555,3.0979872,16.666666666666664,False,0,0,0,1
5.842,14.444444444444445,10.555555555555555,3.8981888,3.888888888888889,False,0,0,0,1
0.0,21.666666666666668,16.11111111111111,2.9012896,5.555555555555557,False,1,0,0,0
0.0,18.88888888888889,8.88888888888889,2.7984704,10.0,False,0,1,0,0
0.0,21.666666666666668,16.11111111111111,5.1990752,5.555555555555557,True,0,0,1,0
50.038,15.0,12.77777777777778,4.001008,2.222222222222221,False,0,1,0,0
1.016,21.11111111111111,16.11111111111111,3.79984,5.0,False,0,1,0,0
0.0,21.11111111111111,11.11111111111111,3.598672,10.0,False,0,1,0,0
0.0,25.0,17.22222222222222,2.9012896,7.777777777777779,False,0,1,0,0
0.0,18.33333333333333,13.333333333333334,3.598672,4.999999999999998,False,0,1,0,0
0.0,18.88888888888889,15.0,2.9012896,3.888888888888889,True,1,0,0,0
0.0,21.666666666666668,12.22222222222222,3.4019744000000003,9.444444444444446,False,0,1,0,0
0.0,25.55555555555556,18.88888888888889,3.5003232,6.666666666666668,True,0,0,1,0
0.0,17.77777777777778,13.333333333333334,3.2008064,4.444444444444445,False,0,1,0,0
0.0,20.55555555555556,15.0,3.79984,5.555555555555557,True,0,0,1,0
0.0,17.77777777777778,13.333333333333334,2.6017728,4.444444444444445,True,1,0,0,0
18.796,15.0,11.666666666666666,4.6000416,3.333333333333334,False,0,0,0,1
0.0,24.444444444444443,18.33333333333333,3.4019744000000003,6.111111111111111,True,0,0,1,0
0.0,16.11111111111111,10.555555555555555,2.7001216,5.555555555555555,False,0,0,0,1
0.0,30.0,17.77777777777778,1.89992,12.22222222222222,True,1,0,0,0
0.0,23.88888888888889,17.22222222222222,3.79984,6.666666666666668,False,0,0,1,0
14.731999999999998,16.11111111111111,10.555555555555555,5.69976,5.555555555555555,False,0,0,0,1
0.0,29.444444444444443,15.555555555555555,2.1994368,13.888888888888888,True,1,0,0,0
0.0,18.33333333333333,7.222222222222222,2.4006048,11.11111111111111,True,1,0,0,0
0.0,20.0,7.777777777777778,2.7001216,12.22222222222222,False,0,0,0,1
0.0,15.555555555555555,6.111111111111111,3.5003232,9.444444444444445,False,0,0,0,1
0.0,16.11111111111111,8.88888888888889,4.6000416,7.222222222222221,False,0,0,0,1
0.0,22.77777777777778,8.88888888888889,2.9996384,13.88888888888889,True,0,1,0,0
0.0,21.666666666666668,18.33333333333333,3.0979872,3.333333333333336,True,0,1,0,0
0.0,22.77777777777778,13.333333333333334,3.0979872,9.444444444444445,False,0,1,0,0
0.0,22.77777777777778,11.666666666666666,2.9012896,11.111111111111112,False,1,0,0,0
0.0,22.22222222222222,16.11111111111111,2.6017728,6.111111111111111,False,1,0,0,0
0.0,31.666666666666668,15.0,2.1994368,16.666666666666668,False,1,0,0,0
0.7619999999999999,15.555555555555555,10.0,3.5003232,5.555555555555555,False,0,1,0,0
0.0,22.22222222222222,10.555555555555555,2.9012896,11.666666666666666,False,0,1,0,0
0.0,18.88888888888889,11.666666666666666,2.4006048,7.222222222222223,False,1,0,0,0
0.0,18.33333333333333,11.666666666666666,3.4019744000000003,6.666666666666666,False,0,1,0,0
0.0,16.666666666666668,8.333333333333334,1.9982688,8.333333333333334,False,0,0,0,1
1.5239999999999998,15.555555555555555,11.666666666666666,2.9996384,3.888888888888889,False,0,1,0,0
0.0,27.22222222222222,19.444444444444443,3.4019744000000003,7.777777777777779,True,0,0,1,0
0.0,23.88888888888889,17.77777777777778,2.7001216,6.111111111111111,False,1,0,0,0
0.0,21.11111111111111,16.11111111111111,3.8981888,5.0,True,0,1,0,0
0.0,21.11111111111111,17.22222222222222,2.9012896,3.888888888888889,True,1,0,0,0
0.0,26.666666666666668,16.11111111111111,2.2977856,10.555555555555555,False,1,0,0,0
0.0,26.11111111111111,14.444444444444445,3.2008064,11.666666666666666,True,1,0,0,0
2.032,19.444444444444443,12.77777777777778,2.2977856,6.666666666666664,False,1,0,0,0
0.0,22.22222222222222,16.11111111111111,3.4019744000000003,6.111111111111111,True,0,0,1,0
0.0,20.55555555555556,15.555555555555555,3.0979872,5.000000000000002,False,1,0,0,0
0.0,21.11111111111111,12.22222222222222,2.4989536,8.88888888888889,False,1,0,0,0
0.0,25.0,12.22222222222222,2.9996384,12.77777777777778,False,0,1,0,0
2.794,16.666666666666668,10.555555555555555,4.202176,6.1111111111111125,False,1,0,0,0
0.0,22.77777777777778,13.333333333333334,2.2977856,9.444444444444445,False,0,0,0,1
0.0,20.0,12.22222222222222,5.1990752,7.777777777777779,True,0,1,0,0
0.0,25.55555555555556,19.444444444444443,3.7014912,6.111111111111114,True,0,0,1,0
0.0,21.11111111111111,15.555555555555555,4.3005248,5.555555555555555,True,0,0,1,0
0.0,22.77777777777778,18.33333333333333,2.9996384,4.444444444444446,True,0,0,1,0
0.0,23.33333333333333,18.88888888888889,4.3005248,4.444444444444443,True,0,0,1,0
0.0,18.88888888888889,7.777777777777778,3.598672,11.11111111111111,False,0,0,0,1
0.0,17.22222222222222,11.11111111111111,3.7014912,6.111111111111111,False,0,1,0,0
0.0,17.22222222222222,11.11111111111111,3.8981888,6.111111111111111,False,0,1,0,0
0.0,23.88888888888889,8.333333333333334,2.2977856,15.555555555555555,False,0,0,0,1
0.0,20.0,13.333333333333334,3.2991552,6.666666666666666,False,0,0,1,0
0.0,25.55555555555556,9.444444444444445,2.101088,16.111111111111114,False,0,0,0,1
0.0,16.11111111111111,10.0,2.9996384,6.111111111111111,False,0,0,0,1
0.0,18.33333333333333,14.444444444444445,2.101088,3.888888888888888,False,1,0,0,0
0.0,20.55555555555556,13.333333333333334,3.5003232,7.222222222222223,True,0,1,0,0
0.0,20.0,7.777777777777778,2.4989536,12.22222222222222,False,0,0,0,1
0.0,18.88888888888889,13.88888888888889,3.2991552,5.0,False,0,1,0,0
0.0,25.0,16.666666666666668,2.9996384,8.333333333333332,False,1,0,0,0
0.0,22.77777777777778,17.22222222222222,2.6017728,5.555555555555557,False,0,0,1,0
0.0,14.444444444444445,8.333333333333334,6.5983104,6.111111111111111,False,0,0,0,1
0.0,17.77777777777778,10.555555555555555,3.2991552,7.222222222222223,False,0,1,0,0
0.0,20.0,12.22222222222222,4.0993568,7.777777777777779,False,0,1,0,0
0.0,20.0,6.666666666666667,2.6017728,13.333333333333332,False,0,0,0,1
0.0,22.22222222222222,16.666666666666668,2.9012896,5.555555555555554,False,1,0,0,0
0.0,18.33333333333333,11.666666666666666,3.5003232,6.666666666666666,False,0,1,0,0
0.0,23.33333333333333,12.77777777777778,3.2991552,10.555555555555554,False,1,0,0,0
0.0,20.0,10.555555555555555,2.9012896,9.444444444444445,False,0,1,0,0
0.0,17.77777777777778,11.666666666666666,2.6017728,6.1111111111111125,False,0,0,0,1
0.0,17.22222222222222,10.555555555555555,4.3005248,6.666666666666666,False,1,0,0,0
0.0,26.11111111111111,10.0,3.5003232,16.11111111111111,False,0,0,0,1
0.0,16.11111111111111,10.0,3.7014912,6.111111111111111,True,0,0,0,1
0.0,30.55555555555556,15.555555555555555,2.7984704,15.000000000000002,True,1,0,0,0
1.016,23.33333333333333,17.77777777777778,4.202176,5.555555555555554,True,0,0,1,0
0.0,16.666666666666668,12.77777777777778,3.4019744000000003,3.888888888888889,False,0,0,0,1
0.0,22.22222222222222,16.666666666666668,3.598672,5.555555555555554,True,0,0,1,0
0.0,22.22222222222222,13.333333333333334,3.5003232,8.888888888888888,False,1,0,0,0
0.0,27.77777777777778,18.88888888888889,2.9012896,8.88888888888889,False,0,0,1,0
0.0,21.666666666666668,15.0,3.2991552,6.666666666666668,False,1,0,0,0
7.874,19.444444444444443,12.77777777777778,4.6000416,6.666666666666664,True,0,1,0,0
0.0,20.55555555555556,16.11111111111111,4.9979072,4.444444444444446,True,0,0,1,0
1.27,16.11111111111111,11.666666666666666,2.9012896,4.444444444444445,False,0,0,0,1
0.0,20.0,15.0,2.9996384,5.0,False,1,0,0,0
0.0,21.11111111111111,15.555555555555555,2.9996384,5.555555555555555,False,0,0,1,0
0.0,26.666666666666668,17.22222222222222,2.9996384,9.444444444444446,True,0,0,1,0
0.0,24.444444444444443,17.22222222222222,3.2991552,7.222222222222221,True,0,0,1,0
0.0,17.77777777777778,11.666666666666666,3.2008064,6.1111111111111125,False,1,0,0,0
0.0,20.0,15.0,2.7984704,5.0,False,0,0,1,0
0.0,17.22222222222222,11.666666666666666,4.3988736,5.555555555555555,False,0,1,0,0
0.0,23.88888888888889,17.77777777777778,3.7014912,6.111111111111111,True,0,0,1,0
0.0,24.444444444444443,17.22222222222222,1.0013696,7.222222222222221,False,1,0,0,0
0.0,18.88888888888889,11.11111111111111,2.6017728,7.777777777777779,False,0,0,0,1
0.0,23.33333333333333,16.666666666666668,3.8981888,6.666666666666664,True,0,0,1,0
0.0,18.88888888888889,12.77777777777778,3.2008064,6.111111111111111,False,0,1,0,0
0.0,18.33333333333333,12.22222222222222,3.79984,6.111111111111111,True,0,1,0,0
0.0,25.55555555555556,15.555555555555555,3.2008064,10.000000000000002,True,0,0,1,0
0.0,19.444444444444443,6.111111111111111,1.3992352,13.333333333333332,False,0,0,0,1
40.386,17.77777777777778,14.444444444444445,4.8012096,3.333333333333334,False,0,0,0,1
0.0,22.22222222222222,10.555555555555555,3.5003232,11.666666666666666,False,0,0,0,1
0.0,24.444444444444443,8.88888888888889,0.8002016,15.555555555555554,False,0,0,0,1
0.0,26.666666666666668,17.77777777777778,3.2008064,8.88888888888889,True,0,0,1,0
0.0,19.444444444444443,12.77777777777778,2.2977856,6.666666666666664,False,0,0,0,1
0.0,20.0,11.666666666666666,4.3005248,8.333333333333334,False,0,1,0,0
0.0,23.33333333333333,13.333333333333334,3.4019744000000003,9.999999999999998,False,0,1,0,0
0.254,20.55555555555556,15.555555555555555,4.202176,5.000000000000002,False,1,0,0,0
24.892,16.11111111111111,12.77777777777778,3.79984,3.333333333333332,False,0,1,0,0
0.0,22.77777777777778,17.22222222222222,3.79984,5.555555555555557,False,0,0,1,0
0.0,17.77777777777778,7.777777777777778,2.9996384,10.0,False,0,1,0,0
42.672,17.22222222222222,11.666666666666666,5.9992768,5.555555555555555,False,0,0,0,1
0.0,23.33333333333333,18.33333333333333,3.79984,5.0,True,0,0,1,0
0.0,24.444444444444443,16.666666666666668,4.202176,7.777777777777775,False,0,0,1,0
0.0,21.666666666666668,15.555555555555555,3.2008064,6.1111111111111125,False,0,0,1,0
0.0,17.77777777777778,12.22222222222222,4.8995584,5.555555555555557,False,0,1,0,0
0.0,21.11111111111111,15.0,2.4006048,6.111111111111111,True,0,0,1,0
0.0,15.555555555555555,8.88888888888889,3.2991552,6.666666666666666,False,0,0,0,1
0.0,22.77777777777778,16.11111111111111,4.0993568,6.666666666666668,True,0,0,1,0
0.0,23.88888888888889,15.0,4.3005248,8.88888888888889,False,0,1,0,0
1.5239999999999998,17.77777777777778,12.77777777777778,3.598672,5.0,False,0,0,0,1
0.0,18.88888888888889,7.222222222222222,1.89992,11.666666666666668,False,0,0,0,1
0.0,28.88888888888889,10.555555555555555,3.2008064,18.333333333333336,True,1,0,0,0
0.0,27.77777777777778,15.555555555555555,2.2977856,12.222222222222223,True,1,0,0,0
0.0,20.0,13.88888888888889,2.4006048,6.111111111111111,False,1,0,0,0
0.0,20.55555555555556,13.88888888888889,5.4002432,6.666666666666668,False,1,0,0,0
0.0,21.11111111111111,15.0,2.9012896,6.111111111111111,False,1,0,0,0
0.0,21.666666666666668,13.88888888888889,4.5016928,7.777777777777779,False,0,1,0,0
0.0,31.666666666666668,19.444444444444443,3.4019744000000003,12.222222222222223,False,0,0,1,0
0.0,20.0,12.77777777777778,3.2991552,7.222222222222221,False,1,0,0,0
0.0,35.0,21.11111111111111,2.9996384,13.88888888888889,True,1,0,0,0
27.178,16.666666666666668,12.77777777777778,5.7981088000000005,3.888888888888889,False,0,0,0,1
0.0,20.55555555555556,13.88888888888889,3.2991552,6.666666666666668,False,0,0,0,1
0.0,31.666666666666668,20.0,2.6017728,11.666666666666668,True,1,0,0,0
0.0,22.22222222222222,10.0,2.101088,12.22222222222222,False,0,0,0,1
0.0,25.55555555555556,16.11111111111111,3.5003232,9.444444444444446,True,1,0,0,0
0.0,22.77777777777778,16.666666666666668,3.79984,6.111111111111111,True,0,0,1,0
0.0,23.88888888888889,18.88888888888889,3.2008064,5.0,True,1,0,0,0
0.0,25.55555555555556,17.77777777777778,4.3005248,7.777777777777779,True,0,0,1,0
0.0,13.333333333333334,6.111111111111111,2.7001216,7.222222222222223,False,0,0,0,1
0.0,16.666666666666668,12.77777777777778,2.9996384,3.888888888888889,False,0,0,0,1
0.0,13.88888888888889,5.555555555555555,2.7001216,8.333333333333334,False,0,0,0,1
0.0,23.88888888888889,17.22222222222222,3.4019744000000003,6.666666666666668,True,1,0,0,0
6.095999999999999,15.555555555555555,5.0,2.9012896,10.555555555555555,False,0,0,0,1
0.0,16.666666666666668,8.88888888888889,2.2977856,7.777777777777779,False,0,0,0,1
0.0,19.444444444444443,10.0,3.7014912,9.444444444444445,False,1,0,0,0
0.0,22.22222222222222,15.0,3.0979872,7.222222222222221,False,1,0,0,0
1.5239999999999998,15.555555555555555,11.11111111111111,3.4019744000000003,4.444444444444445,False,0,0,0,1
0.0,22.22222222222222,14.444444444444445,3.2991552,7.777777777777777,True,1,0,0,0
0.0,20.0,12.22222222222222,2.4989536,7.777777777777779,False,0,1,0,0
0.0,15.0,7.777777777777778,1.89992,7.222222222222222,False,0,0,0,1
0.0,22.77777777777778,8.88888888888889,1.6987519999999998,13.88888888888889,False,0,0,0,1
14.477999999999998,16.11111111111111,11.666666666666666,5.1007264,4.444444444444445,False,0,0,0,1
0.0,21.11111111111111,10.0,1.89992,11.11111111111111,False,1,0,0,0
0.0,23.33333333333333,17.22222222222222,3.4019744000000003,6.111111111111111,False,0,0,1,0
0.0,20.0,16.11111111111111,2.9996384,3.888888888888889,False,1,0,0,0
18.542,14.444444444444445,10.0,7.2018144,4.444444444444445,False,0,0,0,1
0.0,23.88888888888889,12.22222222222222,1.6987519999999998,11.666666666666668,True,1,0,0,0
0.0,20.55555555555556,9.444444444444445,2.9996384,11.111111111111112,False,0,0,0,1
0.0,23.33333333333333,18.88888888888889,2.9012896,4.444444444444443,False,1,0,0,0
0.0,12.22222222222222,6.111111111111111,4.8995584,6.111111111111111,False,0,0,0,1
0.0,19.444444444444443,8.333333333333334,3.5003232,11.111111111111107,False,0,0,0,1
0.0,20.0,13.88888888888889,2.9012896,6.111111111111111,False,0,1,0,0
0.0,20.55555555555556,10.555555555555555,2.7001216,10.000000000000002,False,0,1,0,0
0.0,21.11111111111111,8.333333333333334,5.1007264,12.777777777777777,False,0,0,0,1
0.0,22.22222222222222,17.77777777777778,4.6983904,4.444444444444443,True,0,0,1,0
0.0,22.77777777777778,12.77777777777778,2.7984704,10.0,False,1,0,0,0
0.7619999999999999,16.666666666666668,9.444444444444445,3.4019744000000003,7.222222222222223,False,0,1,0,0
0.0,17.77777777777778,11.666666666666666,3.0979872,6.1111111111111125,False,0,1,0,0
0.0,21.666666666666668,8.88888888888889,2.4989536,12.77777777777778,False,1,0,0,0
0.0,22.77777777777778,16.11111111111111,2.9996384,6.666666666666668,True,0,1,0,0
0.508,22.77777777777778,17.22222222222222,3.2991552,5.555555555555557,True,0,0,1,0
0.0,19.444444444444443,13.88888888888889,3.2991552,5.555555555555554,False,0,1,0,0
0.0,25.0,14.444444444444445,3.0979872,10.555555555555555,False,1,0,0,0
0.0,19.444444444444443,10.555555555555555,2.7001216,8.888888888888888,True,0,1,0,0
0.0,21.666666666666668,10.0,2.101088,11.666666666666668,False,1,0,0,0
0.0,14.444444444444445,11.11111111111111,2.7984704,3.333333333333334,True,0,1,0,0
0.0,23.33333333333333,17.77777777777778,3.79984,5.555555555555554,True,0,0,1,0
0.0,23.88888888888889,17.77777777777778,4.001008,6.111111111111111,False,0,0,1,0
0.0,20.55555555555556,14.444444444444445,4.5016928,6.1111111111111125,False,0,1,0,0
0.0,21.666666666666668,11.11111111111111,5.69976,10.555555555555555,False,0,1,0,0
0.0,25.55555555555556,20.0,3.2008064,5.555555555555557,True,0,0,1,0
0.0,19.444444444444443,12.77777777777778,4.202176,6.666666666666664,False,0,1,0,0
0.0,23.33333333333333,16.666666666666668,3.2008064,6.666666666666664,True,0,0,1,0
0.0,16.11111111111111,11.666666666666666,3.4019744000000003,4.444444444444445,False,0,1,0,0
0.0,18.33333333333333,12.22222222222222,3.0979872,6.111111111111111,False,0,0,0,1
0.0,16.11111111111111,13.88888888888889,2.7001216,2.222222222222221,False,0,1,0,0
0.0,18.33333333333333,8.333333333333334,2.4989536,9.999999999999998,False,0,0,0,1
0.0,18.88888888888889,12.77777777777778,3.79984,6.111111111111111,False,0,1,0,0
0.0,20.0,13.333333333333334,3.2991552,6.666666666666666,False,0,1,0,0
0.0,20.0,15.555555555555555,2.7984704,4.444444444444445,True,0,0,1,0
0.0,19.444444444444443,13.333333333333334,2.101088,6.111111111111109,False,1,0,0,0
0.0,13.88888888888889,3.888888888888889,2.1994368,10.0,False,0,0,0,1
0.0,26.11111111111111,15.0,2.7001216,11.11111111111111,True,1,0,0,0
0.0,24.444444444444443,18.33333333333333,4.3005248,6.111111111111111,True,0,0,1,0
0.0,18.33333333333333,13.333333333333334,1.9982688,4.999999999999998,False,0,0,0,1
0.0,27.77777777777778,16.666666666666668,3.4019744000000003,11.11111111111111,True,1,0,0,0
5.334,16.666666666666668,12.22222222222222,2.101088,4.444444444444446,False,0,0,0,1
0.0,22.77777777777778,14.444444444444445,3.5003232,8.333333333333334,True,0,0,1,0
0.0,27.77777777777778,20.55555555555556,2.7001216,7.222222222222221,True,0,0,1,0
0.0,17.77777777777778,8.88888888888889,3.4019744000000003,8.88888888888889,False,1,0,0,0
0.0,22.22222222222222,13.88888888888889,2.9012896,8.333333333333332,True,1,0,0,0
0.0,23.33333333333333,10.555555555555555,2.1994368,12.777777777777777,True,0,0,0,1
0.0,27.77777777777778,13.88888888888889,2.101088,13.88888888888889,True,1,0,0,0
0.0,21.11111111111111,16.11111111111111,3.0979872,5.0,True,0,0,1,0
0.0,16.666666666666668,9.444444444444445,3.5003232,7.222222222222223,False,0,1,0,0
0.0,21.11111111111111,7.222222222222222,2.6017728,13.88888888888889,False,0,0,0,1
0.0,20.0,10.555555555555555,3.5003232,9.444444444444445,False,0,1,0,0
0.0,21.11111111111111,7.777777777777778,2.6017728,13.333333333333332,False,0,0,0,1
0.0,12.22222222222222,5.0,5.4002432,7.222222222222221,False,0,0,0,1
0.0,23.33333333333333,18.33333333333333,3.79984,5.0,True,0,0,1,0
0.0,25.55555555555556,13.88888888888889,3.598672,11.666666666666668,False,0,1,0,0
0.0,21.11111111111111,10.0,2.7984704,11.11111111111111,False,0,0,0,1
0.0,20.55555555555556,9.444444444444445,2.7001216,11.111111111111112,False,0,0,0,1
0.0,18.33333333333333,6.666666666666667,1.8015712,11.666666666666664,False,0,0,0,1
0.0,27.22222222222222,20.55555555555556,3.0979872,6.666666666666664,False,0,0,1,0
0.0,22.22222222222222,12.77777777777778,3.79984,9.444444444444445,False,1,0,0,0
0.0,21.666666666666668,16.11111111111111,2.9996384,5.555555555555557,False,1,0,0,0
0.0,19.444444444444443,12.22222222222222,3.2991552,7.222222222222221,False,0,1,0,0
0.0,21.11111111111111,10.555555555555555,3.2008064,10.555555555555555,False,0,1,0,0
0.0,25.55555555555556,19.444444444444443,3.8981888,6.111111111111114,True,0,0,1,0
0.0,20.0,13.88888888888889,3.598672,6.111111111111111,True,0,1,0,0
0.0,20.0,16.11111111111111,2.9012896,3.888888888888889,False,0,1,0,0
0.0,28.88888888888889,20.0,3.598672,8.88888888888889,True,0,0,1,0
0.0,17.22222222222222,7.777777777777778,2.4006048,9.444444444444445,False,0,0,0,1
0.0,19.444444444444443,12.77777777777778,3.0979872,6.666666666666664,False,0,1,0,0
0.0,17.77777777777778,15.0,4.0993568,2.7777777777777786,False,0,1,0,0
0.0,21.11111111111111,13.88888888888889,3.2991552,7.222222222222221,False,1,0,0,0
22.352,13.333333333333334,9.444444444444445,3.8981888,3.888888888888889,False,0,1,0,0
0.0,23.88888888888889,18.88888888888889,3.79984,5.0,True,0,0,1,0
0.0,21.666666666666668,17.22222222222222,3.2991552,4.444444444444446,True,1,0,0,0
0.0,20.55555555555556,12.22222222222222,2.101088,8.333333333333336,False,1,0,0,0
0.0,27.77777777777778,17.22222222222222,2.6017728,10.555555555555555,True,1,0,0,0
0.0,20.0,9.444444444444445,3.4019744000000003,10.555555555555555,False,0,0,0,1
0.0,20.55555555555556,17.22222222222222,2.9996384,3.333333333333336,False,0,1,0,0
0.0,18.33333333333333,11.666666666666666,4.5016928,6.666666666666666,True,0,0,1,0
0.0,14.444444444444445,6.111111111111111,2.6017728,8.333333333333334,False,0,0,0,1
0.0,18.33333333333333,11.666666666666666,2.9996384,6.666666666666666,True,0,1,0,0
0.0,21.666666666666668,16.11111111111111,2.9012896,5.555555555555557,True,1,0,0,0
0.0,13.88888888888889,5.555555555555555,4.202176,8.333333333333334,False,0,1,0,0
0.0,21.11111111111111,11.666666666666666,2.6017728,9.444444444444445,False,1,0,0,0
12.191999999999998,14.444444444444445,11.666666666666666,4.3988736,2.7777777777777786,False,0,0,0,1
0.0,22.22222222222222,13.333333333333334,3.4019744000000003,8.888888888888888,True,1,0,0,0
0.0,15.555555555555555,7.222222222222222,3.4019744000000003,8.333333333333332,False,0,0,0,1
0.508,17.77777777777778,12.77777777777778,7.0006464,5.0,False,0,1,0,0
0.0,18.88888888888889,14.444444444444445,2.2977856,4.444444444444445,True,1,0,0,0
0.0,15.0,12.77777777777778,1.8015712,2.222222222222221,False,0,0,0,1
0.0,30.55555555555556,17.77777777777778,3.2008064,12.77777777777778,False,1,0,0,0
0.0,21.11111111111111,12.22222222222222,2.4989536,8.88888888888889,False,1,0,0,0
0.0,16.666666666666668,10.555555555555555,3.79984,6.1111111111111125,False,0,1,0,0
0.0,24.444444444444443,15.555555555555555,2.7001216,8.888888888888888,True,0,0,1,0
