MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,temp_range,daily_precip,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12,YEAR_SINCE_2000,LINEAR_TEMP_TREND,YEAR_MONTH_INDEX,YEAR_SQUARED
13.0,2.7,2.5,10.3,1.770967741935484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,-0.561,-393,1089
16.5,8.2,3.6,8.3,3.0866666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,-0.561,-392,1089
23.9,13.4,2.7,10.499999999999998,1.1548387096774193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,-0.561,-391,1089
24.7,17.4,2.5,7.300000000000001,4.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,-0.561,-390,1089
28.3,21.8,2.3,6.5,3.9419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33,-0.561,-389,1089
32.9,24.1,1.5,8.799999999999997,3.6451612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-33,-0.561,-388,1089
24.2,17.0,3.2,7.199999999999999,3.3066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-33,-0.561,-387,1089
20.6,10.6,2.6,10.000000000000002,3.0903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33,-0.561,-386,1089
13.6,4.6,2.1,9.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-33,-0.561,-385,1089
4.4,-4.8,1.7,9.2,0.05806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-33,-0.561,-384,1089
5.2,-4.7,2.4,9.9,0.035483870967741936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-383,1024
4.8,-5.8,3.2,10.6,0.05714285714285715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-382,1024
12.5,1.5,3.0,11.0,1.2225806451612902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-381,1024
17.6,6.7,2.6,10.900000000000002,0.7933333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-380,1024
20.1,11.9,3.0,8.200000000000001,1.8741935483870968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-379,1024
25.1,16.2,2.4,8.900000000000002,1.6266666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-378,1024
27.8,21.4,3.1,6.400000000000002,6.435483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-32,-0.544,-377,1024
27.9,21.8,2.9,6.099999999999998,6.403225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-32,-0.544,-376,1024
24.3,17.3,3.3,7.0,4.6433333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-32,-0.544,-375,1024
19.3,9.9,2.6,9.4,2.512903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-32,-0.544,-374,1024
15.5,4.9,2.0,10.6,0.4633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-32,-0.544,-373,1024
10.9,1.8,2.5,9.1,0.14838709677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-32,-0.544,-372,1024
5.4,-3.3,3.4,8.7,1.7483870967741937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-371,961
4.8,-1.9,3.5,6.699999999999999,2.2142857142857144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-370,961
10.3,1.0,3.5,9.3,0.5258064516129033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-369,961
17.4,6.6,3.6,10.799999999999999,4.626666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-368,961
22.2,12.7,2.6,9.5,2.274193548387097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-367,961
26.2,16.3,2.4,9.899999999999999,2.6633333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-366,961
28.6,21.0,3.1,7.600000000000001,5.980645161290322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-31,-0.527,-365,961
30.2,21.9,2.0,8.3,4.077419354838709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-31,-0.527,-364,961
24.5,18.1,3.5,6.399999999999999,13.610000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-31,-0.527,-363,961
20.3,10.1,3.1,10.200000000000001,0.07419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31,-0.527,-362,961
13.5,2.8,2.1,10.7,0.9466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-31,-0.527,-361,961
6.8,-3.4,2.4,10.2,0.4225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-31,-0.527,-360,961
5.0,-5.4,2.6,10.4,0.23548387096774193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-359,900
8.9,-1.2,2.7,10.1,2.2357142857142858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-358,900
9.3,-1.3,2.4,10.600000000000001,0.567741935483871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-357,900
16.3,6.8,4.0,9.5,1.9133333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-356,900
21.2,13.0,3.0,8.2,4.945161290322581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-355,900
22.8,16.3,2.3,6.5,7.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-354,900
27.8,21.0,2.3,6.800000000000001,16.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-30,-0.51,-353,900
28.8,22.8,3.3,6.0,6.393548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-30,-0.51,-352,900
25.8,19.1,2.2,6.699999999999999,4.383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30,-0.51,-351,900
21.2,11.1,1.9,10.1,1.2548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-30,-0.51,-350,900
13.8,3.1,2.1,10.700000000000001,0.6066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30,-0.51,-349,900
7.9,-2.0,2.3,9.9,0.932258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30,-0.51,-348,900
6.199999999999999,-2.6500000000000004,3.3499999999999996,8.850000000000001,1.4064516129032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-347,841
6.300000000000001,-2.3,2.65,8.6,2.0125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-346,841
10.05,0.3,2.8,9.75,1.7645161290322582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-345,841
17.25,5.800000000000001,2.75,11.45,1.4100000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-344,841
23.05,12.100000000000001,2.6,10.95,2.6403225806451616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-343,841
23.950000000000003,16.65,2.2,7.3000000000000025,5.236666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-342,841
29.9,21.15,1.9500000000000002,8.749999999999998,5.095161290322581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-341,841
27.3,20.7,2.75,6.600000000000001,8.664516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-29,-0.49300000000000005,-340,841
25.1,16.15,2.35,8.95,1.7183333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-29,-0.49300000000000005,-339,841
20.05,8.55,2.45,11.5,2.1838709677419357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-29,-0.49300000000000005,-338,841
15.7,4.65,2.75,11.05,0.2033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-29,-0.49300000000000005,-337,841
9.0,-1.9,3.3,10.9,0.054838709677419356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-29,-0.49300000000000005,-336,841
8.25,0.44999999999999996,3.1500000000000004,7.8,3.014516129032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-335,784
6.35,-0.5,3.2,6.8500000000000005,3.057142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-334,784
10.95,1.7,2.8,9.25,3.4443548387096774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-333,784
17.1,6.95,3.1500000000000004,10.149999999999999,2.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-332,784
20.5,10.85,3.25,9.65,4.619354838709677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-331,784
25.2,15.75,2.65,9.45,1.6116666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-330,784
27.5,20.2,3.0,7.300000000000001,5.466129032258065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-329,784
28.799999999999997,19.85,2.45,8.95,6.188709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-28,-0.47600000000000003,-328,784
23.950000000000003,14.95,2.65,9.0,5.8966666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28,-0.47600000000000003,-327,784
20.85,9.5,1.95,11.350000000000001,0.6725806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-28,-0.47600000000000003,-326,784
12.9,3.8,2.45,9.100000000000001,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-28,-0.47600000000000003,-325,784
9.1,-1.35,3.2,10.45,1.4096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-28,-0.47600000000000003,-324,784
5.866666666666666,-2.566666666666667,1.8777777777777775,8.433333333333334,2.7344086021505376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-323,729
7.1,-2.6888888888888887,2.5555555555555554,9.788888888888888,0.5519841269841269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-322,729
12.022222222222222,-0.9666666666666666,2.5777777777777775,12.988888888888889,0.14301075268817204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-321,729
19.700000000000003,6.455555555555556,2.4000000000000004,13.244444444444445,3.7477777777777783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-320,729
22.744444444444444,10.922222222222222,2.1666666666666665,11.822222222222223,3.8526881720430106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-319,729
25.922222222222224,15.666666666666666,1.7555555555555555,10.255555555555555,2.917777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-318,729
32.144444444444446,22.188888888888886,1.6888888888888889,9.955555555555556,2.7784946236559143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-27,-0.459,-317,729
32.13333333333333,22.0,1.6,10.133333333333333,3.0290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-27,-0.459,-316,729
25.61111111111111,14.555555555555555,1.4666666666666666,11.055555555555555,5.426296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-27,-0.459,-315,729
18.933333333333334,7.388888888888889,1.6333333333333333,11.544444444444444,3.1340501792114694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27,-0.459,-314,729
11.822222222222223,0.26666666666666666,2.477777777777778,11.555555555555555,0.5877777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-27,-0.459,-313,729
4.822222222222222,-7.166666666666667,2.8333333333333335,11.988888888888889,0.0910394265232975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-27,-0.459,-312,729
4.822222222222222,-8.222222222222221,1.8888888888888888,13.044444444444444,0.9480286738351253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-311,676
4.2555555555555555,-5.355555555555556,2.4000000000000004,9.61111111111111,1.0757936507936507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-310,676
10.211111111111112,-0.7888888888888889,2.4555555555555557,11.0,1.4150537634408602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-309,676
18.311111111111114,5.2555555555555555,2.7777777777777777,13.055555555555555,4.701481481481482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-308,676
23.38888888888889,10.744444444444445,1.9666666666666666,12.644444444444444,4.797132616487455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-307,676
26.022222222222222,14.622222222222222,1.8555555555555554,11.399999999999999,2.908888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-306,676
25.322222222222223,18.833333333333332,1.5222222222222224,6.488888888888889,11.445878136200715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-305,676
30.333333333333332,20.6,1.6666666666666667,9.733333333333333,3.7351254480286737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-26,-0.44200000000000006,-304,676
26.044444444444444,13.211111111111112,1.3888888888888888,12.833333333333334,1.5344444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-26,-0.44200000000000006,-303,676
20.12222222222222,7.666666666666667,1.6666666666666667,12.455555555555556,1.736200716845878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-26,-0.44200000000000006,-302,676
12.5,-0.033333333333333375,1.7777777777777777,12.533333333333333,0.5114814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-26,-0.44200000000000006,-301,676
5.833333333333333,-3.8777777777777778,1.9888888888888887,9.711111111111112,1.1189964157706092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-26,-0.44200000000000006,-300,676
4.0,-5.277777777777778,2.588888888888889,9.277777777777779,0.5888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-299,625
5.555555555555555,-4.577777777777778,2.466666666666667,10.133333333333333,0.6884920634920635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-298,625
11.2,-0.47777777777777786,2.2555555555555555,11.677777777777777,2.932258064516129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-297,625
18.38888888888889,6.111111111111111,2.1222222222222222,12.277777777777779,3.9566666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-296,625
22.055555555555557,10.877777777777778,1.7333333333333334,11.177777777777777,3.3301075268817204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-295,625
26.022222222222222,16.288888888888888,1.4333333333333333,9.733333333333334,3.568148148148148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-294,625
29.622222222222224,21.08888888888889,1.2888888888888888,8.533333333333333,9.836200716845878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-293,625
31.366666666666667,21.044444444444444,1.3444444444444443,10.322222222222221,2.475268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25,-0.42500000000000004,-292,625
27.188888888888886,17.833333333333332,1.2999999999999998,9.355555555555554,6.251111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25,-0.42500000000000004,-291,625
20.27777777777778,10.022222222222222,1.4111111111111112,10.255555555555555,2.864874551971326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25,-0.42500000000000004,-290,625
14.433333333333334,4.533333333333333,1.7666666666666666,9.899999999999999,2.947037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-25,-0.42500000000000004,-289,625
6.344444444444445,-4.177777777777778,2.2222222222222223,10.522222222222222,0.938709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-25,-0.42500000000000004,-288,625
3.888888888888889,-7.811111111111111,2.8333333333333335,11.7,0.014746543778801843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-287,576
8.444444444444445,-2.2777777777777777,1.8111111111111111,10.722222222222221,3.429365079365079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-286,576
11.333333333333334,0.2111111111111111,2.2222222222222223,11.122222222222222,1.5530465949820789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-285,576
17.333333333333332,5.111111111111111,2.011111111111111,12.222222222222221,2.4733333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-284,576
23.155555555555555,9.866666666666667,1.9777777777777779,13.28888888888889,0.921146953405018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-283,576
25.922222222222224,15.788888888888888,1.6444444444444444,10.133333333333333,3.565925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-282,576
27.37777777777778,18.77777777777778,1.5444444444444445,8.600000000000001,2.2702508960573478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-281,576
28.4,20.51111111111111,1.1333333333333335,7.888888888888889,10.766308243727599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-24,-0.40800000000000003,-280,576
24.9,13.477777777777778,1.588888888888889,11.422222222222222,1.5529629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-24,-0.40800000000000003,-279,576
20.288888888888888,7.666666666666667,1.5444444444444445,12.622222222222222,1.835483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24,-0.40800000000000003,-278,576
10.855555555555556,-0.5666666666666668,2.066666666666667,11.422222222222222,1.0140740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-24,-0.40800000000000003,-277,576
6.5,-3.8444444444444446,2.066666666666667,10.344444444444443,1.5458781362007168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-24,-0.40800000000000003,-276,576
1.1555555555555557,-9.8,2.322222222222222,10.955555555555556,0.16415770609318997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-275,529
6.033333333333333,-7.8999999999999995,2.5666666666666664,13.933333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-274,529
12.0,0.4,2.322222222222222,11.600000000000001,1.6992831541218638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-273,529
19.01111111111111,6.522222222222222,2.177777777777778,12.488888888888889,6.245185185185185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-272,529
23.788888888888888,10.977777777777778,1.7777777777777777,12.81111111111111,1.139426523297491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-271,529
26.255555555555556,15.97777777777778,1.7555555555555555,10.277777777777779,3.3607407407407406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-270,529
30.988888888888887,21.822222222222223,1.2444444444444445,9.166666666666666,2.0035842293906807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-23,-0.391,-269,529
28.5,18.844444444444445,1.677777777777778,9.655555555555555,5.049820788530466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-23,-0.391,-268,529
26.555555555555557,16.1,1.4555555555555555,10.455555555555556,4.349259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-23,-0.391,-267,529
23.466666666666665,9.3,1.2666666666666666,14.166666666666666,1.3229390681003583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-23,-0.391,-266,529
13.222222222222221,3.533333333333333,1.788888888888889,9.68888888888889,3.6403703703703707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-23,-0.391,-265,529
9.433333333333334,-2.0444444444444443,1.6444444444444446,11.477777777777778,0.874910394265233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-23,-0.391,-264,529
4.977777777777778,-4.511111111111111,2.8111111111111113,9.488888888888887,0.9655913978494625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-263,484
5.088888888888889,-4.922222222222222,2.7777777777777777,10.011111111111111,1.6797619047619046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-262,484
11.555555555555555,-0.3444444444444444,2.7555555555555555,11.899999999999999,1.3501792114695341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-261,484
19.655555555555555,5.722222222222222,2.611111111111111,13.933333333333334,1.6003703703703702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-260,484
25.25,10.1,2.225,15.149999999999999,0.46249999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-259,484
26.9125,16.7,1.7875,10.2125,9.817083333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-258,484
31.4375,22.4625,1.3625,8.975,6.324193548387097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-22,-0.374,-257,484
30.9125,22.025,1.475,8.887500000000001,8.126209677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-22,-0.374,-256,484
25.9375,15.5,1.6125,10.437500000000002,2.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-22,-0.374,-255,484
21.05,7.8125,1.8375000000000001,13.237499999999999,3.1830645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-22,-0.374,-254,484
14.275,3.65,2.0375,10.625,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-22,-0.374,-253,484
9.0875,-2.2,2.275,11.2875,0.9024193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22,-0.374,-252,484
7.475,-3.55,2.6375,11.025,1.5524193548387097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21,-0.35700000000000004,-251,441
